1190636.0095238686,spark/accumulator/temperature/7,27.863
1190636.009808302,spark/accumulator/voltage/8,3.9
1190636.009897709,spark/accumulator/voltage/7,3.9090000000000003
1190636.0099596977,spark/accumulator/temperature/10,28.716
1190636.0100178719,spark/accumulator/temperature/9,28.27
1190636.0100758076,spark/accumulator/voltage/10,3.912
1190636.010131836,spark/accumulator/voltage/9,3.912
1190636.010190487,spark/dspace/_pedalbox_inputs/throttle_1_in,461
1190636.0102458,spark/dspace/_pedalbox_inputs/break_value,1
1190636.0102996826,spark/dspace/_pedalbox_inputs/throttle_2_in,5
1190636.01035285,spark/dspace/_pedalbox_gain/throttle_1_gain,-8891
1190636.0104141235,spark/dspace/_pedalbox_gain/throttle_2_gain,-8995
1190636.0104682446,spark/dspace/_pedalbox_gain/brake_gain,-10000
1190636.010520935,spark/dspace/_pedalbox_out/brake_out,-10000
1190636.0105741024,spark/dspace/_pedalbox_out/throttle_out,-8891
1190636.0106260777,spark/dspace/_enables/outofrange,0
1190636.0106987953,spark/dspace/_enables/shutdown_circuit,-1
1190636.0246937275,spark/dspace/_enables/rtd_enable,0
1190636.024841547,spark/dspace/_enables/implausability,0
1190636.0250844955,spark/dspace/_enables/startbutton_enable,-1
1190636.025286913,spark/dspace/_enables/brakelight_out,0
1190636.02546978,spark/dspace/_enables/interlock_in,0
1190636.025640726,spark/dspace/_enables/ts_enable_in,0
1190636.0257024765,spark/mc/_n_values/n_act_filt,0
1190636.0257582664,spark/mc/_n_values/n_cmd,0
1190636.0258321762,spark/mc/_n_values/n_cmd_ramp,0
1190636.0260276794,spark/mc/_n_values/n_actual,0
1190636.0261130333,spark/mc/_i_values/i_cmd,0
1190636.0261785984,spark/mc/_i_values/i_actual,0
1190636.02623868,spark/mc/_i_values/i_act_filt,0
1190636.0262959003,spark/mc/_i_values/i_cmd_ramp,0
1190636.0263516903,spark/mc/_temperature/temp_motor,10715
1190636.0264139175,spark/mc/_temperature/temp_air,0
1190636.0264685154,spark/mc/_temperature/temp_igbt,18005
1190636.0265226364,spark/accumulator/temperature/14,28.86
1190636.0265805721,spark/accumulator/temperature/13,28.626
1190636.0266535282,spark/accumulator/voltage/14,3.892
1190636.0540091991,spark/accumulator/voltage/13,3.8890000000000002
1190636.0541710854,spark/accumulator/temperature/12,28.698
1190636.0542509556,spark/accumulator/temperature/11,28.428
1190636.0543327332,spark/accumulator/voltage/12,3.918
1190636.0546545982,spark/accumulator/voltage/11,3.9490000000000003
1190636.0547204018,spark/accumulator/temperature/16,28.824
